[4057955000] ID:110 | Data:fe71fe49fe62fe42
[4057965000] ID:111 | Data:fe8bfea3fe93feb3
[4057975000] ID:112 | Data:fde2fe12fe3afe62
[4057985000] ID:113 | Data:fda2fd9afdbafdca
[4057995000] ID:114 | Data:fdc1fd91fd82fdca
[4058005000] ID:115 | Data:fdf9fdf1fdd1fdca
[4058015000] ID:116 | Data:fe09fe11fdd1fdc9
[4058025000] ID:117 | Data:fd61fdf9fe19fe3a
[4058035000] ID:118 | Data:fcc1fcc8fcd0fd18
[4058045000] ID:119 | Data:fce8fcf7fcdffcc7
[4058055000] ID:120 | Data:fce8fcc8fcd8fce0
[4058065000] ID:121 | Data:fca0fca8fcb0fce8
[4058075000] ID:122 | Data:fcb8fcb8fc98fc90
[4058085000] ID:123 | Data:fca0fc98fc80fc98
[4058095000] ID:124 | Data:fec2fd20fcc8fcb0
[4058105000] ID:125 | Data:0255022d01f50164
[4058115000] ID:126 | Data:027502750275026d
[4058125000] ID:127 | Data:02750276026d027d
[4058155000] ID:128 | Data:fd20fd21fd1afd19
[4058165000] ID:129 | Data:fd28fd20fd19fd20
[4058175000] ID:130 | Data:fd2ffd18fd18fd28
[4058185000] ID:131 | Data:fd48fd08fcf8fd20
[4058195000] ID:132 | Data:fd57fd68fd67fd60
[4058205000] ID:133 | Data:fd30fd28fd27fd38
[4058215000] ID:134 | Data:fd59fd48fd30fd30
[4058225000] ID:135 | Data:fd08fd40fd81fd89
[4058235000] ID:136 | Data:fd40fd08fd00fd00
[4058245000] ID:137 | Data:fdd9fe09fdf1fda9
[4058255000] ID:138 | Data:fe01fdf1fde2fdc9
[4058265000] ID:139 | Data:fe62fe62fe61fe21
[4058275000] ID:140 | Data:ff52ff53ff2bfe7a
[4058285000] ID:141 | Data:ff8cffc4ffabff62
[4058295000] ID:142 | Data:fef2ff0afeeaff2a
[4058305000] ID:143 | Data:fe9afe69fe71fea2
[4058315000] ID:144 | Data:fec2fe92fe79fe82
[4058325000] ID:145 | Data:fdc1fdb1fe09fe71
[4058335000] ID:146 | Data:fde1fda1fda9fde9
[4058345000] ID:147 | Data:fdb1fe21fdf9fdd1
[4058355000] ID:148 | Data:fe9bfe39fdc1fd59
[4058365000] ID:149 | Data:fdfafe21fe41fe82
[4058375000] ID:150 | Data:fcb9fcc8fd40fde1
[4058385000] ID:151 | Data:fd49fd48fcf8fcc8
[4058395000] ID:152 | Data:fd20fd28fd10fd10
[4058405000] ID:153 | Data:fd00fd20fd20fd08
[4058415000] ID:154 | Data:fcd8fce0fce8fcf0
[4058425000] ID:155 | Data:fca0fca8fc90fca8
[4058435000] ID:156 | Data:ff4afd50fc77fc6f
[4058445000] ID:157 | Data:025d022d01fd0196
[4058455000] ID:158 | Data:0275027d027d0275
[4058465000] ID:159 | Data:02750276026d027d
[4058475000] ID:160 | Data:fd20fd18fd11fd08
[4058485000] ID:161 | Data:fd31fd28fd29fd20
[4058495000] ID:162 | Data:fd20fd28fd31fd38
[4058505000] ID:163 | Data:fd30fd08fcf8fd18
[4058515000] ID:164 | Data:fd48fd48fd50fd40
[4058525000] ID:165 | Data:fd48fd40fd38fd41
[4058535000] ID:166 | Data:fd41fd38fd40fd48
[4058545000] ID:167 | Data:fd11fd28fd58fd50
[4058555000] ID:168 | Data:fd30fd28fd28fd38
[4058565000] ID:169 | Data:fd70fd81fd82fd50
[4058575000] ID:170 | Data:fe02fdd1fd89fd68
[4058585000] ID:171 | Data:fec2fe8afe51fe31
[4058595000] ID:172 | Data:ffe4ff53feb2fec2
[4058605000] ID:173 | Data:ff63ff83ffb3fff3
[4058615000] ID:174 | Data:fedaff4aff53ff4a
[4058625000] ID:175 | Data:fe49fe79feb3fec2
[4058635000] ID:176 | Data:fedbfe83fe71fe59
[4058645000] ID:177 | Data:fe1afe29fe59fe82
[4058655000] ID:178 | Data:fe71fe31fe39fe52
[4058665000] ID:179 | Data:fdd1fdf2fe39fe59
[4058675000] ID:180 | Data:fe79fe71fe29fdc1
[4058685000] ID:181 | Data:fd99fdd1fe09fe41
[4058695000] ID:182 | Data:fcb9fcb0fd30fd89
[4058705000] ID:183 | Data:fd50fd3ffd21fce8
[4058715000] ID:184 | Data:fd89fd89fd71fd60
[4058725000] ID:185 | Data:fd48fd70fd8afd68
[4058735000] ID:186 | Data:fcf0fd10fd30fd38
[4058745000] ID:187 | Data:fd28fd10fcc9fcd9
[4058755000] ID:188 | Data:000bfdb1fcf0fd18
[4058765000] ID:189 | Data:02750245021e01c6
[4058775000] ID:190 | Data:027502750275027d
[4058785000] ID:191 | Data:026d026e026d0275
[4058815000] ID:192 | Data:fd18fd11fd11fd10
[4058825000] ID:193 | Data:fd39fd31fd29fd20
[4058835000] ID:194 | Data:fd39fd51fd49fd41
[4058845000] ID:195 | Data:fd49fd11fd00fd11
[4058855000] ID:196 | Data:fd49fd49fd48fd51
[4058865000] ID:197 | Data:fd51fd59fd60fd52
[4058875000] ID:198 | Data:fd59fd59fd59fd52
[4058885000] ID:199 | Data:fd49fd61fd60fd51
[4058895000] ID:200 | Data:fd82fd71fd69fd61
[4058905000] ID:201 | Data:fd9afd82fd8afd8a
[4058915000] ID:202 | Data:fe02fdfafdf2fdc2
[4058925000] ID:203 | Data:ff02ff03fea2fe6a
[4058935000] ID:204 | Data:ffa4ff43fefaff12
[4058945000] ID:205 | Data:ff0bff3bff84ffb4
[4058955000] ID:206 | Data:febafe8bfeabfeeb
[4058965000] ID:207 | Data:fe7afeabfe93febb
[4058975000] ID:208 | Data:ff63ff3bff13febb
[4058985000] ID:209 | Data:fe2afe0afde9fe32
[4058995000] ID:210 | Data:fe9afe8bfe83fe72
[4059005000] ID:211 | Data:fe0bfdfafe41fe92
[4059015000] ID:212 | Data:fe42fe32fe4afe0a
[4059025000] ID:213 | Data:fd71fdaafdcafe0a
[4059035000] ID:214 | Data:fcc9fca1fcf1fd51
[4059045000] ID:215 | Data:fcf9fcf8fd21fd09
[4059055000] ID:216 | Data:fd08fd10fd1afd10
[4059065000] ID:217 | Data:fce0fce8fd09fd10
[4059075000] ID:218 | Data:fd10fd20fd10fce8
[4059085000] ID:219 | Data:fd89fd60fd01fcf9
[4059095000] ID:220 | Data:001bfdf1fd89fd78
[4059105000] ID:221 | Data:02750255022501d6
[4059115000] ID:222 | Data:02760275026d026d
[4059125000] ID:223 | Data:026d026e02650275
[4059135000] ID:224 | Data:fd17fd10fd11fd10
[4059145000] ID:225 | Data:fd41fd38fd31fd20
[4059155000] ID:226 | Data:fd41fd50fd49fd41
[4059165000] ID:227 | Data:fd49fd11fd00fd21
[4059175000] ID:228 | Data:fd49fd4afd48fd51
[4059185000] ID:229 | Data:fd62fd61fd58fd51
[4059195000] ID:230 | Data:fd61fd61fd61fd61
[4059205000] ID:231 | Data:fd79fd69fd48fd50
[4059215000] ID:232 | Data:fd82fd79fd71fd71
[4059225000] ID:233 | Data:fdd2fd9afd79fd79
[4059235000] ID:234 | Data:fe52fe2afe1afdf2
[4059245000] ID:235 | Data:ff2bff2bfed3fe93
[4059255000] ID:236 | Data:ff94ff33ff32ff7a
[4059265000] ID:237 | Data:ff42ff6aff33ff73
[4059275000] ID:238 | Data:fed3fe72feacff13
[4059285000] ID:239 | Data:fea3ff03fef3fed2
[4059295000] ID:240 | Data:ffdcffacff53ff0b
[4059305000] ID:241 | Data:fe41fdd1fdc9fe93
[4059315000] ID:242 | Data:fdf9fde2fe12fe42
[4059325000] ID:243 | Data:fe0afdb2fdb9fe49
[4059335000] ID:244 | Data:fe72fe3afe42fe22
[4059345000] ID:245 | Data:fdc2fe11fe52fe62
[4059355000] ID:246 | Data:fcf1fcc9fce9fd69
[4059365000] ID:247 | Data:fd19fd18fd29fd19
[4059375000] ID:248 | Data:fcf9fd08fd19fd17
[4059385000] ID:249 | Data:fcd0fce0fcf1fd00
[4059395000] ID:250 | Data:fcf0fce8fce0fcd0
[4059405000] ID:251 | Data:fd30fd08fcc1fcd9
[4059415000] ID:252 | Data:ffecfd91fd00fcf8
[4059425000] ID:253 | Data:026d024d021d01de
[4059435000] ID:254 | Data:02750275026d026e
[4059445000] ID:255 | Data:0275027d026d027d
[4059475000] ID:256 | Data:fd20fd11fd12fd10
[4059485000] ID:257 | Data:fd41fd38fd31fd28
[4059495000] ID:258 | Data:fd39fd48fd48fd48
[4059505000] ID:259 | Data:fd48fd19fcf8fd10
[4059515000] ID:260 | Data:fd50fd52fd50fd50
[4059525000] ID:261 | Data:fd59fd51fd48fd49
[4059535000] ID:262 | Data:fd49fd51fd58fd59
[4059545000] ID:263 | Data:fdaafda2fd70fd40
[4059555000] ID:264 | Data:fd69fd71fd59fd79
[4059565000] ID:265 | Data:fe31fe0afdb2fd82
[4059575000] ID:266 | Data:febbfeaafe83fe5a
[4059585000] ID:267 | Data:ff32ff43ff2aff02
[4059595000] ID:268 | Data:fec2fe8bff12ff4a
[4059605000] ID:269 | Data:ff03ff1afed2feca
[4059615000] ID:270 | Data:ff7aff3afefbff03
[4059625000] ID:271 | Data:ff03feb2fefaff52
[4059635000] ID:272 | Data:ff84ff84ff23ff33
[4059645000] ID:273 | Data:feabfe22fe12febb
[4059655000] ID:274 | Data:fdd2fdd2fe72fedb
[4059665000] ID:275 | Data:fe1afdbafd99fe32
[4059675000] ID:276 | Data:fe9afe79fe7afe5a
[4059685000] ID:277 | Data:fe0afe49fe69fe92
[4059695000] ID:278 | Data:fd11fd00fd28fda1
[4059705000] ID:279 | Data:fd21fd28fd31fd21
[4059715000] ID:280 | Data:fd09fd11fd19fd18
[4059725000] ID:281 | Data:fce8fcf0fcf1fcf9
[4059735000] ID:282 | Data:fce1fcd1fcd9fcd8
[4059745000] ID:283 | Data:fcf8fce0fcb9fcd1
[4059755000] ID:284 | Data:ffccfd70fcd8fcc0
[4059765000] ID:285 | Data:0266024e022601e6
[4059775000] ID:286 | Data:0276027702760277
[4059785000] ID:287 | Data:027602750265027e
[4059795000] ID:288 | Data:fd1ffd19fd12fd10
[4059805000] ID:289 | Data:fd49fd40fd38fd28
[4059815000] ID:290 | Data:fd38fd40fd50fd50
[4059825000] ID:291 | Data:fd48fd10fd00fd20
[4059835000] ID:292 | Data:fd57fd59fd50fd51
[4059845000] ID:293 | Data:fd59fd59fd58fd50
[4059855000] ID:294 | Data:fd48fd48fd50fd60
[4059865000] ID:295 | Data:fdb1fdb2fd70fd48
[4059875000] ID:296 | Data:fd91fd91fd92fda1
[4059885000] ID:297 | Data:fe41fe11fdf9fdb9
[4059895000] ID:298 | Data:ff23fef2feabfe79
[4059905000] ID:299 | Data:ff2bff53ff33ff22
[4059915000] ID:300 | Data:fe0afe5bfed3feca
[4059925000] ID:301 | Data:ff02ff0afe82fe29
[4059935000] ID:302 | Data:ff0afefafee3fee2
[4059945000] ID:303 | Data:feaafe7afe29fe93
[4059955000] ID:304 | Data:fecafedbfebafe9a
[4059965000] ID:305 | Data:ff1afe19fde1fe39
[4059975000] ID:306 | Data:fdf1fe19febaff7a
[4059985000] ID:307 | Data:fe83fe5afe41fe62
[4059995000] ID:308 | Data:fe8bfe9afe8afea2
[4060005000] ID:309 | Data:fdf2fe39fe31fe51
[4060015000] ID:310 | Data:fd31fd08fd28fd99
[4060025000] ID:311 | Data:fd19fd21fd49fd69
[4060035000] ID:312 | Data:fd09fd08fd18fd17
[4060045000] ID:313 | Data:fce8fcf8fcf1fd01
[4060055000] ID:314 | Data:fce1fcd9fcc9fcd8
[4060065000] ID:315 | Data:fd08fce0fcc9fcd8
[4060075000] ID:316 | Data:fffcfdcafd81fd48
[4060085000] ID:317 | Data:026d024e022601f6
[4060095000] ID:318 | Data:02740275027c027d
[4060105000] ID:319 | Data:026e02750264027c
[4060135000] ID:320 | Data:fd1ffd18fd11fd10
[4060145000] ID:321 | Data:fd48fd40fd38fd30
[4060155000] ID:322 | Data:fd38fd48fd50fd50
[4060165000] ID:323 | Data:fd48fd10fcf8fd20
[4060175000] ID:324 | Data:fd4ffd49fd40fd49
[4060185000] ID:325 | Data:fd51fd59fd58fd51
[4060195000] ID:326 | Data:fd51fd58fd51fd59
[4060205000] ID:327 | Data:fd69fd59fd58fd48
[4060215000] ID:328 | Data:fdf1fdd2fdbafdba
[4060225000] ID:329 | Data:fe7afe1afdd2fdf9
[4060235000] ID:330 | Data:ff13feb2feabfec3
[4060245000] ID:331 | Data:fec2ff12ff33ff2a
[4060255000] ID:332 | Data:fddafe12fe62fea2
[4060265000] ID:333 | Data:fecbff23fed2fe32
[4060275000] ID:334 | Data:fe79feb2fec3feb2
[4060285000] ID:335 | Data:fe4afe62fe4afe0a
[4060295000] ID:336 | Data:fe4afe5afe5afe2a
[4060305000] ID:337 | Data:ff4bfe3afdcafdc2
[4060315000] ID:338 | Data:fee3fe9bfe83ff5b
[4060325000] ID:339 | Data:fecbfec3fef2ff0b
[4060335000] ID:340 | Data:fe3afe72fe93febb
[4060345000] ID:341 | Data:fe39fe11fe19fe12
[4060355000] ID:342 | Data:fd9afd70fd70fe01
[4060365000] ID:343 | Data:fd29fd29fd39fd79
[4060375000] ID:344 | Data:fd02fd00fd11fd20
[4060385000] ID:345 | Data:fce8fcf8fcf1fd01
[4060395000] ID:346 | Data:fce0fcd9fcd1fcd8
[4060405000] ID:347 | Data:fd08fce0fcd0fcd8
[4060415000] ID:348 | Data:008dfdf2fd68fd58
[4060425000] ID:349 | Data:026d024e022e020f
[4060435000] ID:350 | Data:027e0276027d027d
[4060445000] ID:351 | Data:0266027e0266027e
[4060455000] ID:352 | Data:fd1ffd18fd11fd10
[4060465000] ID:353 | Data:fd48fd38fd30fd28
[4060475000] ID:354 | Data:fd38fd48fd48fd48
[4060485000] ID:355 | Data:fd40fd18fd00fd10
[4060495000] ID:356 | Data:fd4ffd50fd48fd52
[4060505000] ID:357 | Data:fd51fd51fd48fd48
[4060515000] ID:358 | Data:fd51fd58fd50fd49
[4060525000] ID:359 | Data:fd41fd41fd40fd48
[4060535000] ID:360 | Data:fe41fe29fde2fd71
[4060545000] ID:361 | Data:fec3fe22fe0afe19
[4060555000] ID:362 | Data:fec3feaafee3ff12
[4060565000] ID:363 | Data:fe59feb2fed2fee2
[4060575000] ID:364 | Data:fdf2fd8afdf1fe31
[4060585000] ID:365 | Data:fe69fedafefbfecb
[4060595000] ID:366 | Data:fdfafe01fe59feb2
[4060605000] ID:367 | Data:fe31fe51fe83fe11
[4060615000] ID:368 | Data:fdf1fe51fe49fe11
[4060625000] ID:369 | Data:ff53fec2fdb9fd81
[4060635000] ID:370 | Data:fe19fdf9fde9fe8b
[4060645000] ID:371 | Data:feb3ff13febafe52
[4060655000] ID:372 | Data:fe42fe82feaafeab
[4060665000] ID:373 | Data:fdfafe02fdfafdf2
[4060675000] ID:374 | Data:fd69fdb1fde1fe29
[4060685000] ID:375 | Data:fd29fd28fd30fd50
[4060695000] ID:376 | Data:fd01fcfffd10fd20
[4060705000] ID:377 | Data:fce8fcf0fcf1fcf8
[4060715000] ID:378 | Data:fce8fce0fcd0fcd8
[4060725000] ID:379 | Data:fcf0fcd8fcc8fcd0
[4060735000] ID:380 | Data:00c5fe02fd28fd18
[4060745000] ID:381 | Data:026c024c0234020e
[4060755000] ID:382 | Data:027e027d027d027d
[4060765000] ID:383 | Data:026e028e0265027e
[4060795000] ID:384 | Data:fd20fd10fd12fd0f
[4060805000] ID:385 | Data:fd49fd40fd38fd28
[4060815000] ID:386 | Data:fd31fd40fd40fd48
[4060825000] ID:387 | Data:fd41fd11fd08fd10
[4060835000] ID:388 | Data:fd50fd51fd50fd52
[4060845000] ID:389 | Data:fd49fd51fd49fd51
[4060855000] ID:390 | Data:fd49fd50fd50fd49
[4060865000] ID:391 | Data:fd28fd19fd40fd48
[4060875000] ID:392 | Data:fe71fe39fd9afd41
[4060885000] ID:393 | Data:fe61fe22fe19fe71
[4060895000] ID:394 | Data:fe83fe79fe92ff0a
[4060905000] ID:395 | Data:fde9fe51fe92fec2
[4060915000] ID:396 | Data:fe42fda2fdc9fdd1
[4060925000] ID:397 | Data:fe42fe8afe93fee3
[4060935000] ID:398 | Data:fdf2fda2fdd9fe51
[4060945000] ID:399 | Data:fe59fe4afe6afe49
[4060955000] ID:400 | Data:fe01fe72fe8bfe72
[4060965000] ID:401 | Data:fe72ff03fe59fe12
[4060975000] ID:402 | Data:fdf9fdd1fd8afdb1
[4060985000] ID:403 | Data:fe3afebafef2fe41
[4060995000] ID:404 | Data:fe22fe52fe6afe6a
[4061005000] ID:405 | Data:fdfafe32fe12fdf9
[4061015000] ID:406 | Data:fd41fda2fdd9fde9
[4061025000] ID:407 | Data:fd19fd20fd21fd31
[4061035000] ID:408 | Data:fd01fd00fd11fd19
[4061045000] ID:409 | Data:fce8fce8fceafcf1
[4061055000] ID:410 | Data:fce8fce0fcd0fcd8
[4061065000] ID:411 | Data:fcf8fce0fcc9fcc8
[4061075000] ID:412 | Data:00e5fe2bfd31fd19
[4061085000] ID:413 | Data:026e024e022d01fe
[4061095000] ID:414 | Data:027e028702870287
[4061105000] ID:415 | Data:0276027d0265027d
[4061115000] ID:416 | Data:fd20fd18fd10fd10
[4061125000] ID:417 | Data:fd48fd40fd38fd31
[4061135000] ID:418 | Data:fd28fd40fd48fd50
[4061145000] ID:419 | Data:fd49fd11fcf7fd00
[4061155000] ID:420 | Data:fd50fd58fd57fd51
[4061165000] ID:421 | Data:fd48fd51fd51fd51
[4061175000] ID:422 | Data:fd51fd50fd50fd48
[4061185000] ID:423 | Data:fd48fd31fd48fd48
[4061195000] ID:424 | Data:fe59fe19fda2fd41
[4061205000] ID:425 | Data:fe31fe0afdd9fe51
[4061215000] ID:426 | Data:fe52fe29fe7afeaa
[4061225000] ID:427 | Data:fdb1fe02fe19fe79
[4061235000] ID:428 | Data:fe6afe01fdd1fd99
[4061245000] ID:429 | Data:fe29fe1afe0afea3
[4061255000] ID:430 | Data:fe29fdd9fdc1fe41
[4061265000] ID:431 | Data:fe39fe22fe39fe49
[4061275000] ID:432 | Data:fe41fe92feb2fe92
[4061285000] ID:433 | Data:fdb1fe41fe79fe41
[4061295000] ID:434 | Data:fe82fdf9fda9fda1
[4061305000] ID:435 | Data:fdc9fde1fe49fe92
[4061315000] ID:436 | Data:fe19fe11fe11fdf9
[4061325000] ID:437 | Data:fe2afe72fe62fe59
[4061335000] ID:438 | Data:fdaafda9fde9fe32
[4061345000] ID:439 | Data:fd20fd28fd41fd69
[4061355000] ID:440 | Data:fcf8fcfffd09fd19
[4061365000] ID:441 | Data:fce8fce8fce9fcf0
[4061375000] ID:442 | Data:fce0fcd8fcd0fcd0
[4061385000] ID:443 | Data:fd00fce1fcc8fcc8
[4061395000] ID:444 | Data:0103fe41fd48fd29
[4061405000] ID:445 | Data:026e024d021d0205
[4061415000] ID:446 | Data:028702860287027e
[4061425000] ID:447 | Data:026e028602650286
[4061455000] ID:448 | Data:fd20fd18fd19fd10
[4061465000] ID:449 | Data:fd49fd49fd41fd31
[4061475000] ID:450 | Data:fd31fd49fd51fd51
[4061485000] ID:451 | Data:fd51fd29fd08fd10
[4061495000] ID:452 | Data:fd51fd59fd58fd52
[4061505000] ID:453 | Data:fd50fd59fd59fd59
[4061515000] ID:454 | Data:fd59fd59fd51fd51
[4061525000] ID:455 | Data:fdc2fd8afd60fd59
[4061535000] ID:456 | Data:fe32fe83fe0afdb2
[4061545000] ID:457 | Data:fe5afe3afe3afe61
[4061555000] ID:458 | Data:fe32fe09fe52fe72
[4061565000] ID:459 | Data:fdaafddafe2afe5a
[4061575000] ID:460 | Data:fe42fe59fe01fd9a
[4061585000] ID:461 | Data:fe01fdd2fddafe3a
[4061595000] ID:462 | Data:fe4afe22fe0afe3a
[4061605000] ID:463 | Data:fe83fe42fe3afe52
[4061615000] ID:464 | Data:fe12fe42fe83fe9b
[4061625000] ID:465 | Data:fd61fdaafdf2fe3a
[4061635000] ID:466 | Data:fe12fe12fda2fd69
[4061645000] ID:467 | Data:fdc2fd9afd91fda9
[4061655000] ID:468 | Data:fe5afe01fdfafdc2
[4061665000] ID:469 | Data:fe39fe41fe72fe9a
[4061675000] ID:470 | Data:fdeafe39fe71fe59
[4061685000] ID:471 | Data:fd40fd78fdd1fdf1
[4061695000] ID:472 | Data:fcf9fd00fd09fd19
[4061705000] ID:473 | Data:fce0fce8fceafce8
[4061715000] ID:474 | Data:fce0fcd8fcc8fcd0
[4061725000] ID:475 | Data:fcf9fce2fcc1fcc1
[4061735000] ID:476 | Data:0115fe72fd38fd11
[4061745000] ID:477 | Data:026e024e022601ff
[4061755000] ID:478 | Data:02870286028f028f
[4061765000] ID:479 | Data:026e0286026d028f
[4061775000] ID:480 | Data:fd20fd18fd18fd10
[4061785000] ID:481 | Data:fd50fd48fd39fd31
[4061795000] ID:482 | Data:fd30fd50fd50fd51
[4061805000] ID:483 | Data:fd58fd39fd07fd10
[4061815000] ID:484 | Data:fd51fd51fd50fd49
[4061825000] ID:485 | Data:fd58fd59fd50fd51
[4061835000] ID:486 | Data:fd61fd51fd51fd51
[4061845000] ID:487 | Data:fdc9fdaafd89fd78
[4061855000] ID:488 | Data:fe6afeabfe6afde1
[4061865000] ID:489 | Data:fe52fe32fe52fe61
[4061875000] ID:490 | Data:fe21fdf1fe32fe4a
[4061885000] ID:491 | Data:fdd2fdeafe0afe11
[4061895000] ID:492 | Data:fe29fe61fe11fdea
[4061905000] ID:493 | Data:fe11fde2fdf2fe32
[4061915000] ID:494 | Data:feabfe61fe6afe5a
